10:16:41.9,25:22:17
10:17:14.6,23:6:22
10:19:44.1,19:28:15
10:19:58.3,19:50:30
10:19:58.6,19:50:26
10:46:24.5,18:53:29
10:55:36.8,24:44:59
11:2:19.8,20:10:47
11:8:49.1,24:39:30
11:14:6.5,20:31:25
11:15:12.2,23:5:44
11:30:29.0,18:24:35
11:36:17.9,27:46:52
11:40:47.1,21:21:10
11:47:59.1,20:13:8
9:28:27.5,9:3:24
9:28:29.2,8:11:18
9:31:57.6,9:42:57
9:31:56.7,11:17:59
9:37:2.6,16:26:16
9:37:12.7,6:50:9
9:41:9.0,9:53:32
9:43:43.9,14:1:18
9:46:10.0,6:42:31
9:46:23.3,11:48:36
9:56:26.0,8:55:59
9:58:13.4,12:26:41
10:0:12.8,8:2:39
10:7:20.0,16:45:46
10:7:54.3,9:59:51
10:8:22.3,11:58:2
10:16:40.7,13:43:42
10:25:15.2,8:47:5
10:32:11.8,14:8:14
10:32:48.7,9:18:24
10:34:48.0,6:57:13
10:35:2.2,8:39:1
10:46:25.3,14:11:41
10:49:15.4,10:32:43
10:56:1.5,6:11:7
11:0:44.8,6:6:5
11:5:1.0,7:20:10
11:14:1.8,8:3:38
11:14:14.4,15:25:46
11:15:51.9,13:18:27
11:21:8.2,6:1:46
11:23:55.5,10:31:45
11:24:58.9,11:25:49
11:25:36.4,16:27:23
11:29:41.9,15:24:48
11:34:42.5,16:47:49
11:48:38.7,14:17:3
11:49:3.6,14:34:19
11:55:40.5,15:38:48
10:53:43.7,-2:7:45
10:55:42.4,0:44:13
11:0:33.6,3:37:3
11:1:49.7,-2:29:5
11:3:36.6,-0:0:3
11:6:54.2,1:57:20
11:13:45.6,-0:4:11
11:16:39.7,-3:39:6
11:17:17.4,2:0:38
11:18:55.0,1:39:2
11:24:2.3,1:24:28
11:27:56.2,2:51:22
11:30:18.9,-3:0:13
11:34:22.0,3:3:36
11:36:56.9,-0:49:26
4:59:1.3,-16:22:33
5:7:25.0,-12:29:26
5:11:22.8,-11:50:57
5:12:17.9,-11:52:9
5:12:55.9,-16:12:20
5:13:13.9,-12:56:29
5:17:40.2,-13:31:11
5:19:34.5,-13:10:36
5:19:59.1,-12:18:56
5:23:30.2,-13:55:38
5:24:28.4,-16:58:34
5:46:57.3,-14:49:19
5:49:36.5,-14:29:1
5:54:43.6,-11:46:26
5:56:24.3,-14:10:4
6:4:59.1,-16:29:4
6:6:9.3,-14:56:7
6:9:34.3,-14:35:3
5:1:25.6,-20:3:7
5:2:9.8,-26:16:30
5:2:44.9,-22:47:42
5:3:53.3,-24:23:16
5:5:27.7,-22:22:16
5:5:16.2,-26:9:9
5:15:24.3,-26:56:36
5:18:50.4,-18:7:48
5:20:26.9,-21:14:22
5:21:46.2,-24:46:23
5:25:59.8,-19:41:44
5:28:14.7,-20:45:34
5:31:7.6,-20:51:49
5:32:43.8,-17:49:20
5:42:13.9,-22:22:25
5:43:21.6,-18:33:27
5:44:27.8,-22:26:54
5:49:53.5,-22:58:18
5:51:19.3,-20:52:45
5:56:14.3,-22:50:25
6:3:15.5,-26:17:4
6:6:32.0,-23:6:38
6:6:57.6,-21:48:46
6:7:41.6,-19:9:57
6:8:57.9,-22:25:39
6:9:47.9,-22:46:27
6:10:34.6,-27:9:15
14:51:1.0,-2:17:57
14:57:11.0,-4:20:47
15:1:19.8,-2:45:18
15:48:56.8,-3:49:7
14:49:19.1,-14:8:56
14:50:41.2,-15:59:50
14:50:52.7,-16:2:30
14:54:22.9,-11:53:54
14:56:46.1,-11:24:35
14:58:53.6,-11:8:39
15:0:58.4,-8:31:8
15:6:37.6,-16:15:25
15:17:0.4,-9:22:59
15:21:7.6,-5:49:29
15:23:52.2,-12:22:10
15:24:11.9,-10:19:20
15:28:15.4,-16:42:59
15:30:40.4,-16:36:34
15:32:55.2,-16:51:10
15:34:10.7,-10:3:52
15:34:26.6,-9:11:0
15:35:31.6,-14:47:22
15:44:4.4,-15:40:22
15:53:49.5,-16:43:46
15:58:11.4,-14:16:46
16:0:19.6,-16:32:0
16:0:47.6,-8:24:41
14:24:48.6,-24:48:23
14:43:13.6,-24:59:51
14:46:6.8,-23:9:11
14:49:18.7,-24:15:6
14:54:20.1,-24:38:32
14:57:28.0,-21:24:56
15:4:4.2,-25:16:55
15:10:18.6,-26:19:58
15:12:13.3,-19:47:30
15:13:53.3,-26:11:37
15:16:23.0,-22:23:58
15:32:36.7,-19:40:14
15:37:48.1,-23:8:30
15:38:16.3,-21:0:58
15:38:54.5,-19:18:7
15:40:16.9,-23:49:5
15:41:56.8,-19:40:44
15:53:20.1,-20:10:2
15:55:0.3,-19:22:59
15:34:37.3,-28:2:49
15:37:1.5,-28:8:6
15:38:39.4,-29:46:40
9:57:41.1,41:3:20
9:30:43.2,33:39:20
9:31:32.4,35:6:11
9:34:13.4,36:23:51
9:35:39.6,35:48:37
10:1:0.7,31:55:25
10:7:25.8,35:14:41
10:11:12.8,37:24:7
10:16:14.4,29:18:38
10:23:6.3,33:54:29
10:24:8.6,33:43:7
10:25:54.9,33:47:46
10:27:53.0,36:42:26
10:30:6.4,38:55:31
10:31:51.4,32:22:46
10:33:30.9,34:59:19
10:38:43.2,31:58:34
10:39:7.6,37:54:36
10:45:51.9,30:40:56
10:53:18.7,34:12:54
10:43:1.8,26:19:32
10:43:25.0,23:11:18
6:17:54.8,61:30:55
6:37:41.4,61:28:52
6:19:37.4,59:0:39
6:22:3.6,59:22:20
6:26:25.8,56:17:6
6:26:48.9,58:25:2
6:30:47.2,58:9:46
6:37:38.5,56:51:27
6:46:14.1,59:26:30
6:46:49.5,57:10:9
6:53:5.1,59:26:55
6:57:16.5,58:25:21
7:13:23.4,51:25:44
7:15:54.9,59:38:15
7:17:33.7,52:7:51
7:22:52.1,55:16:53
7:24:57.2,51:53:14
7:36:47.0,55:45:19
7:43:0.4,58:42:37
7:44:4.2,50:26:2
8:1:20.7,59:2:51
8:8:27.4,51:30:24
8:10:3.8,58:14:53
8:13:50.2,56:27:8
8:17:50.4,59:34:16
8:20:26.1,57:44:36
8:23:48.5,53:13:11
6:57:37.1,45:5:39
7:15:50.1,47:14:24
7:18:31.9,49:27:54
7:21:17.5,45:13:41
7:26:42.8,49:12:41
7:28:51.6,48:11:2
7:29:56.0,49:40:21
7:36:31.6,46:10:49
7:37:53.9,48:46:25
7:41:12.4,48:7:54
7:54:42.7,47:33:53
8:22:50.1,43:11:17
8:41:1.1,45:50:2
8:51:56.8,43:43:36
8:52:11.6,45:18:45
8:52:10.0,42:0:9
8:56:50.0,45:37:55
8:56:30.5,40:12:6
9:0:38.4,41:46:58
9:13:48.2,43:13:4
9:35:3.8,39:37:17
9:38:21.7,40:14:23
9:42:0.3,39:45:28
7:40:14.6,38:20:40
7:46:39.3,37:31:3
8:32:55.0,38:0:59
8:34:43.8,36:25:10
9:6:31.8,38:27:8
9:8:51.1,33:52:56
9:15:14.3,34:38:1
9:18:26.0,35:21:51
9:18:50.7,36:48:9
9:21:3.3,34:23:33
18:15:38.8,42:9:34
18:24:13.8,39:30:26
18:44:20.4,39:40:12
18:44:22.9,39:36:47
18:44:22.9,39:36:46
18:54:52.2,41:36:10
18:55:20.1,43:56:46
19:1:26.4,46:56:5
19:13:45.5,39:8:46
19:23:56.5,43:23:17
18:19:51.7,36:3:52
18:32:49.9,30:33:15
18:36:37.2,33:28:8
18:36:56.3,38:47:1
18:43:51.6,31:55:36
18:44:46.4,37:36:18
18:44:48.2,37:35:40
18:49:45.9,32:48:46
18:49:52.9,32:33:3
18:50:4.8,33:21:46
18:53:43.6,36:58:18
18:54:30.2,36:53:56
18:57:1.6,32:54:5
18:58:1.9,38:15:58
18:58:56.6,32:41:22
19:0:0.9,32:8:44
19:4:57.9,31:44:40
19:6:37.7,28:37:43
19:7:25.6,32:30:6
19:7:18.1,36:6:1
19:11:46.0,31:17:0
19:15:24.8,30:31:35
19:16:22.1,38:8:1
18:46:4.5,26:39:44
18:54:13.2,27:54:34
18:59:45.5,26:13:50
19:1:17.4,26:17:29
6:25:13.1,7:5:9
6:31:48.3,11:32:40
6:32:54.2,7:19:59
6:35:17.6,9:59:18
6:40:58.7,9:53:44
6:46:32.4,8:35:14
6:47:19.8,8:2:14
6:52:49.4,8:22:49
6:56:25.8,9:57:23
7:3:17.9,9:8:18
7:5:39.1,9:11:9
6:6:38.7,-4:11:38
6:14:36.7,-4:34:6
6:15:29.7,-4:54:55
6:23:46.1,4:35:34
6:25:16.4,-0:56:46
6:26:39.6,-1:30:26
6:27:20.4,2:54:29
6:27:13.8,0:17:57
6:27:15.6,-0:16:34
6:27:57.6,-4:45:44
6:32:19.2,4:51:21
6:33:37.9,-1:13:13
6:35:15.8,0:53:24
6:36:35.3,-5:12:40
6:41:5.4,0:29:43
6:43:38.7,3:55:56
6:47:51.6,2:24:44
6:48:19.0,-1:19:9
6:49:16.4,-2:16:19
6:50:49.9,-0:32:27
6:54:24.6,-1:7:37
6:58:57.0,3:36:8
7:2:54.8,-4:14:21
7:4:5.2,-5:19:25
7:10:13.7,-4:14:14
7:11:23.6,-0:18:7
7:11:51.9,-0:29:34
7:14:11.0,-3:54:5
7:29:18.7,-1:54:19
7:37:16.7,-4:6:40
7:52:47.9,-5:25:41
7:59:44.1,-3:40:47
8:1:13.3,-1:23:33
8:8:35.6,-2:59:2
5:59:4.3,-9:33:30
6:1:50.4,-10:35:53
6:4:13.5,-6:42:33
6:5:27.0,-10:14:34
6:11:51.8,-6:33:1
6:14:51.3,-6:16:29
6:18:50.6,-9:23:25
6:19:42.8,-7:49:23
6:28:49.0,-7:1:58
6:28:49.5,-7:2:4
6:28:49.5,-7:2:4
6:30:11.3,-10:4:53
6:31:50.1,-8:9:29
6:32:23.1,-5:52:8
6:41:56.4,-9:10:2
6:46:39.0,-10:6:26
6:47:37.1,-8:59:54
7:0:23.7,-8:24:25
7:1:56.4,-5:43:20
7:14:15.5,-9:56:51
7:15:43.1,-10:35:2
7:22:25.4,-5:58:58
7:25:51.0,-5:46:30
7:29:25.7,-7:33:4
7:29:22.1,-10:19:36
7:32:5.8,-8:52:51
7:41:14.8,-9:33:4
7:46:2.2,-6:46:21
7:50:10.6,-9:11:0
16:54:0.5,10:9:55
16:57:40.1,9:22:30
17:12:27.8,10:35:7
17:18:37.0,10:51:52
17:23:57.6,8:51:10
17:34:36.7,9:35:12
17:34:56.1,12:33:36
17:41:32.3,6:18:46
17:53:14.2,6:6:5
18:7:18.4,8:44:2
18:7:21.0,9:33:50
18:19:9.5,7:15:35
18:22:35.3,12:1:44
18:25:38.8,8:1:55
18:36:27.8,9:7:21
18:36:39.1,6:40:19
16:14:20.7,-3:41:40
16:18:19.3,-4:41:33
16:28:34.0,0:39:54
16:30:54.8,1:59:2
16:36:21.5,-2:19:29
16:41:42.5,1:10:52
16:51:24.9,1:12:58
17:1:3.6,-4:13:21
17:5:32.3,-0:53:31
17:16:31.7,1:12:38
17:16:36.7,-0:26:43
17:26:37.9,-5:5:12
17:26:30.9,4:8:25
17:28:49.7,0:19:50
17:30:23.8,-1:3:45
17:31:21.3,2:43:28
17:43:28.4,4:34:2
17:47:53.6,2:42:26
17:52:35.4,1:18:18
17:56:18.4,0:40:13
17:56:47.7,-4:4:55
17:57:4.3,0:3:59
17:59:36.7,-4:49:17
18:0:15.8,4:22:7
18:0:38.7,2:55:54
18:1:45.2,1:18:19
18:5:27.3,2:29:58
18:9:33.8,3:59:36
18:9:54.0,3:7:11
18:10:40.3,3:19:27
18:20:52.1,3:22:38
16:27:43.5,-7:35:53
16:27:48.1,-8:22:18
16:29:46.9,-14:33:3
16:31:8.3,-16:36:46
16:37:9.5,-10:34:2
16:49:50.0,-10:46:59
16:54:35.7,-6:9:14
17:9:48.0,-10:31:24
17:10:22.7,-15:43:29
17:15:20.3,-14:35:2
17:33:29.9,-5:44:41
17:37:50.7,-8:7:8
17:59:1.6,-9:46:25
18:3:5.0,-8:10:49
18:3:4.9,-8:10:50
16:24:6.2,-20:2:15
16:25:35.2,-23:26:50
16:25:35.1,-23:26:46
16:27:1.4,-18:27:23
16:32:8.2,-21:27:59
16:41:34.4,-17:44:32
16:41:53.7,-19:55:28
16:53:25.2,-20:24:56
16:56:48.0,-23:9:0
16:59:57.6,-25:5:31
17:0:9.5,-24:59:21
17:8:14.9,-17:36:33
17:15:21.0,-26:36:10
17:15:20.8,-26:36:5
17:18:0.7,-24:17:13
17:21:0.2,-21:6:46
17:22:0.6,-24:59:58
17:24:42.0,-21:26:30
17:26:22.2,-24:10:31
17:31:25.0,-23:57:46
17:43:25.8,-21:41:0
17:23:21.6,-28:8:35
17:27:21.3,-29:52:1
5:54:22.9,20:16:34
5:54:56.7,19:44:59
5:55:49.3,20:10:30
6:3:27.3,19:41:26
6:3:55.2,20:8:18
6:12:1.3,19:47:26
6:14:28.6,17:54:23
6:14:50.9,19:9:23
4:44:25.8,11:8:46
4:46:1.7,11:42:20
4:49:50.4,6:57:41
4:50:36.7,8:54:1
4:51:12.4,5:36:18
4:52:32.0,14:15:2
4:54:46.9,11:25:34
4:54:53.8,10:9:3
4:54:47.8,7:46:45
4:55:50.3,15:2:24
4:56:22.3,13:30:52
5:4:34.1,15:24:15
5:7:52.9,8:29:54
5:9:19.6,9:49:46
5:9:42.0,15:35:50
5:11:41.6,16:2:44
5:16:4.1,11:20:29
5:21:43.6,8:25:43
5:25:7.9,6:20:59
5:30:26.1,15:21:37
5:30:47.1,5:56:53
5:33:54.3,14:18:20
5:34:49.2,9:29:22
5:35:8.3,9:56:3
5:35:8.5,9:56:6
5:35:13.4,10:14:24
5:36:54.3,9:17:26
5:37:4.4,11:2:6
5:38:1.1,7:32:29
5:46:52.1,9:31:20
5:48:0.2,6:27:15
5:50:2.6,9:52:16
5:55:10.3,7:24:25
5:56:28.0,9:30:35
5:56:49.5,11:31:16
5:58:53.2,12:48:31
6:2:23.0,9:38:51
6:7:34.3,14:46:6
6:12:3.3,16:7:50
6:11:56.4,14:12:32
6:15:8.5,13:51:4
6:15:25.1,16:8:35
6:15:45.0,12:33:4
6:16:26.6,12:16:20
6:17:6.6,9:56:33
6:20:4.2,14:39:4
4:53:22.8,2:30:29
4:54:15.1,2:26:26
4:54:50.7,0:28:3
4:58:32.9,1:42:51
5:1:50.3,0:43:20
5:11:19.2,-2:29:27
5:11:45.3,1:2:13
5:13:17.5,2:51:40
5:14:44.1,5:9:22
5:19:11.2,2:35:45
5:21:31.8,-0:24:59
5:21:45.7,-0:22:57
5:22:50.0,3:32:40
5:23:42.3,-0:9:35
5:24:28.9,-0:53:29
5:24:28.6,-2:23:49
5:24:44.8,1:50:47
5:26:50.2,3:5:44
5:29:23.6,-3:26:47
5:29:54.8,1:47:21
5:29:44.0,-1:5:32
5:31:14.5,3:17:32
5:32:0.4,-0:17:57
5:32:41.3,-1:35:31
5:33:31.4,-1:9:22
5:34:16.7,3:46:1
5:34:4.0,-1:28:14
5:35:23.2,-4:50:18
5:35:16.5,-5:23:23
5:35:22.9,-5:24:58
5:35:39.5,-4:51:21
5:36:12.8,-1:12:7
5:38:44.8,-2:36:0
5:39:11.1,4:7:17
5:40:45.5,-1:56:34
5:40:45.6,-1:56:34
5:40:50.6,-1:7:44
5:41:5.6,0:20:16
5:42:28.6,1:28:29
5:46:35.0,1:10:5
5:48:34.9,-4:5:41
5:50:13.1,4:25:24
5:50:30.0,2:1:28
5:52:26.4,1:51:18
5:55:30.3,-4:36:59
5:58:24.4,1:50:13
5:58:49.6,0:33:11
6:0:3.4,-3:4:27
6:4:58.2,5:25:12
6:4:58.4,4:9:31
6:8:57.9,2:29:58
6:13:54.3,-3:44:29
6:15:34.3,-0:30:44
6:17:16.1,5:6:1
6:19:59.6,-2:56:40
5:12:48.2,-6:3:26
5:14:32.3,-8:12:6
5:17:36.4,-6:50:40
5:23:18.5,-8:24:57
5:23:56.8,-7:48:29
5:25:1.6,-10:19:45
5:31:55.8,-7:18:5
5:35:0.9,-6:0:33
5:35:2.7,-6:0:7
5:35:26.0,-5:54:36
5:36:35.7,-6:3:54
5:38:37.8,-6:34:26
5:38:53.1,-7:12:47
5:47:45.4,-9:40:11
5:51:22.0,-7:31:5
5:52:7.6,-9:2:29
23:43:59.5,29:21:42
23:49:39.4,28:50:33
21:49:50.7,30:10:27
21:52:29.9,28:47:36
22:5:34.7,28:57:50
22:9:13.6,33:10:20
22:9:59.2,33:10:42
22:12:47.8,34:36:17
22:13:38.6,28:36:30
22:21:19.3,28:19:50
22:27:46.2,31:50:25
22:30:1.8,32:34:21
22:41:45.4,29:18:27
22:43:0.1,30:13:17
23:3:46.5,28:4:58
23:20:49.6,30:24:54
23:21:54.9,31:48:45
23:24:50.8,32:23:6
23:33:57.2,31:19:31
23:34:38.2,33:29:50
0:2:10.2,27:4:55
0:9:2.4,18:12:43
23:52:29.3,19:7:13
23:57:45.5,25:8:29
0:14:36.2,20:12:24
21:21:4.4,23:51:21
21:22:5.2,19:48:16
21:28:59.9,22:10:46
21:29:56.9,23:38:20
21:37:45.4,19:19:7
21:39:1.1,20:15:55
21:44:30.7,17:21:0
21:44:38.7,25:38:42
21:46:4.4,22:56:56
21:50:8.7,17:17:8
21:51:34.2,19:49:36
21:53:3.8,25:55:30
21:53:37.4,19:40:6
22:5:11.4,26:40:26
22:7:0.7,25:20:42
22:7:28.6,19:28:32
22:7:50.3,21:42:10
22:12:8.0,24:57:0
22:29:10.2,26:45:47
22:38:52.6,19:31:20
22:46:31.9,23:33:56
22:50:0.2,24:36:6
22:57:27.9,20:46:8
23:7:6.8,25:28:6
23:7:28.7,21:8:3
23:10:42.6,17:35:40
23:20:38.2,23:44:25
23:25:22.8,23:24:15
23:27:40.4,25:10:2
23:33:28.1,22:29:56
23:37:56.8,18:24:2
0:5:42.0,13:23:46
0:13:14.2,15:11:1
23:43:22.4,10:19:53
23:51:21.2,9:18:48
23:52:37.1,10:56:51
21:38:31.9,5:46:18
21:42:15.5,5:40:48
21:44:11.2,9:52:30
21:44:31.3,14:46:19
21:56:56.4,12:4:35
22:1:5.4,13:7:11
22:1:9.2,8:15:26
22:3:19.0,11:23:11
22:10:12.0,6:11:52
22:10:37.4,11:37:28
22:11:51.3,16:2:26
22:20:27.6,5:47:22
22:21:31.1,12:12:19
22:29:8.0,9:7:44
22:40:52.7,14:32:58
22:41:27.7,10:49:53
22:41:57.4,14:30:59
22:46:41.6,12:10:22
22:52:24.1,9:50:8
22:53:2.3,16:50:28
22:55:13.7,8:48:57
22:59:11.8,11:43:44
23:4:45.7,15:12:19
23:7:0.3,9:24:34
23:9:31.5,8:40:38
23:10:1.5,9:49:19
23:11:44.2,8:43:12
23:13:26.5,11:3:54
23:23:4.6,12:18:50
23:29:9.3,12:45:38
23:39:55.1,9:40:38
21:47:14.0,2:41:10
22:5:40.8,5:3:31
22:26:37.4,4:23:37
22:27:51.5,4:41:44
22:29:58.0,4:25:54
1:43:39.6,50:41:19
1:50:57.1,51:56:0
1:51:59.3,55:8:51
1:52:9.4,50:47:34
2:2:18.1,54:29:15
2:8:40.5,58:25:25
2:17:59.9,57:53:59
2:18:4.5,57:31:0
2:22:21.4,55:50:44
2:43:2.8,55:6:21
2:42:59.7,53:31:34
2:50:41.8,55:53:44
2:54:15.5,52:45:45
3:0:52.2,52:21:6
3:4:47.8,53:30:23
3:5:32.4,56:42:21
3:15:48.0,57:8:27
3:16:12.2,50:56:16
3:18:37.8,50:13:20
3:19:7.6,50:5:42
3:56:36.5,50:41:43
4:6:35.0,50:21:5
4:18:14.6,50:17:44
4:19:13.3,50:2:56
4:20:11.5,50:55:15
1:49:15.7,47:53:49
1:58:33.6,49:12:15
2:42:14.9,40:11:38
2:44:12.0,49:13:42
2:44:5.2,44:17:49
2:51:41.7,46:50:31
2:58:45.7,39:39:46
2:59:49.9,47:13:15
2:59:39.9,41:1:59
3:8:10.1,40:57:20
3:9:4.0,49:36:48
3:9:29.8,44:51:26
3:11:17.4,39:36:42
3:13:24.0,48:10:37
3:17:47.4,44:1:30
3:17:45.8,39:17:0
3:21:52.6,49:4:15
3:21:26.5,43:19:46
3:23:13.2,49:12:48
3:24:19.4,49:51:40
3:28:3.1,49:3:46
3:28:52.4,49:50:54
3:29:22.1,49:30:32
3:30:37.0,48:6:13
3:30:34.5,47:59:43
3:32:8.6,48:1:25
3:32:26.3,46:3:25
3:33:35.1,39:53:58
3:36:29.4,48:11:34
3:42:55.5,47:47:15
3:45:11.6,42:34:43
3:45:59.3,45:40:55
3:50:4.5,44:58:4
3:53:38.7,48:39:2
3:55:58.2,47:52:17
3:57:51.2,40:0:37
4:8:39.7,47:42:45
4:14:53.9,48:24:34
4:14:53.3,40:29:1
4:20:14.4,41:48:29
4:21:33.2,46:29:56
4:36:41.4,41:15:53
4:41:24.1,48:18:3
4:43:21.6,49:58:26
4:42:54.3,43:21:54
4:46:44.4,40:18:46
2:50:35.1,38:19:7
2:51:30.8,35:3:35
2:53:42.6,38:20:15
2:57:17.3,31:56:3
2:59:3.7,35:10:59
3:5:10.6,38:50:25
3:18:43.8,34:13:22
3:24:29.7,33:32:9
3:28:20.8,33:48:27
3:32:40.0,35:27:42
3:41:7.9,37:34:48
3:42:22.5,33:57:54
3:44:19.1,32:17:18
3:44:31.4,36:27:36
3:49:32.6,33:5:29
3:51:53.7,34:21:33
3:54:7.9,31:53:1
3:56:28.7,35:4:52
3:58:57.9,35:47:28
4:8:36.6,38:2:23
4:10:59.0,33:35:12
4:20:24.6,34:34:0
4:24:29.2,34:7:50
4:24:37.4,33:57:35
4:26:6.3,31:26:20
4:41:50.3,38:16:49
4:49:54.6,37:29:18
21:36:11.0,-26:10:17
22:4:36.8,-26:49:21
22:13:44.4,-25:10:51
22:14:18.8,-27:46:1
22:29:46.0,-27:6:26
22:40:39.4,-27:2:37
23:0:5.8,-25:9:51
21:47:44.2,-30:53:54
22:0:50.2,-28:27:13
22:40:22.3,-30:39:32
22:51:20.9,-29:32:10
22:57:39.1,-29:37:20
22:59:35.8,-29:27:44
23:1:19.4,-28:51:13
0:57:50.2,28:59:32
1:2:49.1,31:48:16
1:11:6.8,31:25:29
1:11:39.6,30:5:23
1:21:7.4,28:44:17
0:28:2.9,17:53:35
0:32:35.5,20:17:40
0:39:21.8,21:15:2
0:39:55.6,21:26:18
0:54:35.2,19:11:18
1:5:40.9,21:28:24
1:5:41.7,21:27:55
1:7:57.2,20:44:21
1:9:49.2,19:39:31
1:10:19.4,25:27:28
1:11:27.2,21:2:5
1:13:44.9,24:35:1
1:19:28.0,27:15:51
1:23:24.9,20:28:8
1:26:15.3,19:10:20
1:26:41.7,19:14:25
1:34:49.1,18:27:38
1:35:54.8,17:26:1
1:42:29.8,20:16:7
0:2:29.7,8:29:8
0:10:2.3,11:8:44
23:59:18.7,6:51:48
0:14:58.8,8:49:15
0:20:35.9,8:11:25
0:32:23.8,6:57:20
0:36:47.3,15:13:54
0:46:33.0,15:28:32
0:47:1.5,11:58:26
0:47:23.6,6:44:27
0:48:17.4,7:18:0
0:48:41.0,7:35:6
0:48:58.7,16:56:26
1:2:56.6,7:53:24
1:5:5.4,14:56:46
1:8:22.2,5:38:59
1:13:43.9,7:34:31
1:14:7.6,16:8:1
1:30:11.1,6:8:38
1:31:29.0,15:20:45
1:37:5.9,12:8:30
1:39:40.8,16:24:21
1:45:23.6,9:9:28
23:27:58.1,6:22:44
23:39:57.0,5:37:35
23:41:56.7,7:15:2
0:1:49.4,-3:1:39
0:10:18.8,-5:14:55
23:42:2.8,1:46:48
23:46:23.5,3:29:12
23:47:56.5,-2:45:42
23:49:27.5,1:4:34
23:51:57.9,2:55:49
23:52:55.6,-3:9:20
23:54:46.6,0:6:33
23:58:40.4,-3:33:22
0:25:24.2,1:56:23
0:48:23.0,5:16:50
1:17:48.0,3:36:52
1:41:25.9,5:29:15
1:48:26.0,3:41:8
1:53:33.3,3:11:15
2:0:9.2,3:5:50
2:2:2.8,2:45:49
2:2:2.8,2:45:49
22:59:27.4,0:57:46
23:0:42.9,3:0:42
23:3:52.6,3:49:12
23:8:40.9,2:7:40
23:17:9.9,3:16:56
23:20:20.6,5:22:53
23:26:56.0,1:15:20
23:34:9.0,-1:14:51
23:36:23.3,2:6:8
0:1:57.6,-6:0:51
0:5:20.1,-5:42:27
7:33:47.9,-14:31:26
7:36:3.9,-14:29:34
7:40:23.2,-15:15:49
7:45:56.9,-14:33:50
7:47:56.7,-12:11:35
7:51:46.3,-13:53:53
7:52:18.9,-14:50:47
8:9:28.5,-16:14:56
8:10:39.8,-13:47:57
8:11:16.3,-12:55:37
8:13:20.0,-15:47:18
8:18:23.9,-12:37:55
8:25:55.6,-14:55:47
8:26:41.9,-12:32:4
7:27:42.9,-22:51:35
7:29:51.4,-23:1:28
7:33:19.5,-19:24:45
7:33:9.7,-24:42:39
7:34:3.2,-22:17:46
7:34:18.6,-23:28:25
7:34:19.1,-23:28:29
7:34:34.9,-27:0:43
7:36:41.0,-19:42:8
7:38:18.0,-25:21:53
7:38:49.3,-26:48:6
7:38:49.8,-26:48:13
7:40:13.6,-19:39:39
7:42:48.1,-26:21:4
7:44:34.0,-24:40:26
7:47:12.5,-22:31:11
7:48:5.2,-25:56:14
7:49:1.7,-24:54:44
7:49:41.2,-17:13:42
7:49:17.7,-24:51:35
7:51:42.9,-21:10:26
7:56:51.5,-22:52:48
7:59:5.7,-23:18:38
7:59:52.0,-18:23:57
8:7:18.0,-20:33:17
8:7:32.6,-24:18:15
8:9:1.6,-19:14:42
8:21:21.2,-20:4:45
8:21:54.6,-17:35:11
8:22:49.9,-26:20:53
8:24:55.1,-23:9:13
8:25:3.7,-24:2:46
7:27:59.2,-29:9:21
7:30:42.5,-30:57:44
7:35:22.8,-28:22:10
7:43:32.4,-28:24:40
7:43:48.5,-28:57:17
7:57:40.1,-30:20:5
8:31:30.9,-19:34:39
8:35:28.8,-26:50:37
8:37:52.2,-26:15:18
8:39:8.0,-22:39:43
8:50:31.9,-27:42:36
8:55:31.5,-27:40:55
9:8:2.9,-25:51:30
9:21:29.6,-25:57:56
8:39:42.5,-29:33:40
8:50:2.2,-29:27:47
9:9:56.4,-30:21:55
9:23:12.3,-28:50:2
0:9:21.0,-27:59:16
0:11:34.4,-27:47:59
0:13:42.1,-26:1:19
0:27:14.7,-25:32:50
1:30:22.9,-26:12:28
1:45:38.8,-25:3:9
23:21:15.5,-26:59:12
0:2:19.9,-29:43:13
23:48:55.6,-28:7:49
23:59:27.9,-29:29:6
0:21:31.2,-28:58:54
0:33:41.1,-29:33:30
0:58:36.4,-29:21:27
1:23:31.0,-30:56:44
1:31:43.3,-30:17:0
1:36:8.4,-29:54:27
23:8:21.0,-28:49:24
23:9:44.6,-28:5:19
16:4:22.1,-11:22:23
16:4:22.1,-11:22:23
16:7:36.4,-12:44:44
16:12:0.0,-10:3:51
16:12:7.3,-8:32:51
16:13:50.9,-11:50:15
16:15:37.3,-8:22:10
16:19:0.4,-14:52:21
15:50:58.7,-25:45:5
15:53:36.7,-25:19:38
15:53:53.8,-24:31:59
15:53:55.8,-23:58:41
15:54:39.5,-25:14:37
15:55:30.1,-26:15:57
15:57:40.4,-20:58:59
15:58:34.8,-24:49:53
15:58:51.1,-26:6:51
16:0:20.0,-22:37:18
16:3:20.6,-25:51:55
16:5:26.2,-19:48:20
16:5:26.5,-19:48:7
16:6:6.3,-23:36:23
16:6:48.4,-20:40:9
16:7:24.3,-20:52:7
16:8:7.6,-26:19:36
16:8:43.7,-23:41:8
16:11:59.7,-19:27:38
16:12:18.2,-27:55:35
16:20:38.2,-24:10:10
16:21:11.3,-25:35:34
16:29:24.4,-26:25:55
16:30:12.4,-25:6:54
15:56:53.1,-29:12:51
16:11:2.0,-29:24:59
16:12:15.9,-28:25:3
